wavelength,EQE
1026.0,-0.292337169254651
1027.0,-0.292337169254651
1028.0,-0.292337169254651
1029.0,-0.292337169254651
1030.0,-0.292337169254651
1031.0,-0.292337169254651
1032.0,-0.292337169254651
1033.0,-0.292337169254651
1034.0,-0.292337169254651
1035.0,-0.292337169254651
1036.0,-0.292337169254651
1037.0,-0.292337169254651
1038.0,-0.292337169254651
1039.0,-0.292337169254651
1040.0,-0.292337169254651
1041.0,-0.292337169254651
1042.0,-0.292337169254651
1043.0,-0.292337169254651
1044.0,-0.292337169254651
1045.0,-0.292337169254651
1046.0,-0.292337169254651
1047.0,-0.292337169254651
1048.0,-0.292337169254651
1049.0,-0.292337169254651
1050.0,-0.292337169254651
1051.0,-0.292337169254651
1052.0,-0.292337169254651
1053.0,-0.292337169254651
1054.0,-0.292337169254651
1055.0,-0.292337169254651
1056.0,-0.292337169254651
1057.0,-0.292337169254651
1058.0,-0.292337169254651
1059.0,-0.292337169254651
1060.0,-0.292337169254651
1061.0,-0.292337169254651
1062.0,-0.292337169254651
1063.0,-0.292337169254651
1064.0,-0.292337169254651
1065.0,-0.292337169254651
1066.0,-0.292337169254651
1067.0,-0.292337169254651
1068.0,-0.292337169254651
1069.0,-0.292337169254651
1070.0,-0.292337169254651
1071.0,-0.292337169254651
1072.0,-0.292337169254651
1073.0,-0.292337169254651
1074.0,-0.292337169254651
1075.0,-0.292337169254651
1076.0,-0.292337169254651
1077.0,-0.292337169254651
1078.0,-0.292337169254651
1079.0,-0.292337169254651
1080.0,-0.292337169254651
1081.0,-0.292337169254651
1082.0,-0.292337169254651
1083.0,-0.292337169254651
1084.0,-0.292337169254651
1085.0,-0.292337169254651
1086.0,-0.292337169254651
1087.0,-0.292337169254651
1088.0,-0.292337169254651
1089.0,-0.292337169254651
1090.0,-0.292337169254651
1091.0,-0.292337169254651
1092.0,-0.292337169254651
1093.0,-0.292337169254651
1094.0,-0.292337169254651
1095.0,-0.292337169254651
1096.0,-0.292337169254651
1097.0,-0.292337169254651
1098.0,-0.292337169254651
1099.0,-0.292337169254651
1100.0,-0.292337169254651
1101.0,-0.292337169254651
1102.0,-0.292337169254651
1103.0,-0.292337169254651
1104.0,-0.292337169254651
1105.0,-0.292337169254651
1106.0,-0.292337169254651
1107.0,-0.292337169254651
1108.0,-0.292337169254651
1109.0,-0.292337169254651
1110.0,-0.292337169254651
1111.0,-0.292337169254651
1112.0,-0.292337169254651
1113.0,-0.292337169254651
1114.0,-0.292337169254651
1115.0,-0.292337169254651
1116.0,-0.292337169254651
1117.0,-0.292337169254651
1118.0,-0.292337169254651
1119.0,-0.292337169254651
1120.0,-0.292337169254651
1121.0,-0.292337169254651
1122.0,-0.292337169254651
1123.0,-0.292337169254651
1124.0,-0.292337169254651
1125.0,-0.292337169254651
1126.0,-0.292337169254651
1127.0,-0.292337169254651
1128.0,-0.292337169254651
1129.0,-0.292337169254651
1130.0,-0.292337169254651
1131.0,-0.292337169254651
1132.0,-0.292337169254651
1133.0,-0.292337169254651
1134.0,-0.292337169254651
1135.0,-0.292337169254651
1136.0,-0.292337169254651
1137.0,-0.292337169254651
1138.0,-0.292337169254651
1139.0,-0.292337169254651
1140.0,-0.292337169254651
1141.0,-0.292337169254651
1142.0,-0.292337169254651
1143.0,-0.292337169254651
1144.0,-0.292337169254651
1145.0,-0.292337169254651
1146.0,-0.292337169254651
1147.0,-0.292337169254651
1148.0,-0.292337169254651
1149.0,-0.292337169254651
1150.0,-0.292337169254651
1151.0,-0.292337169254651
1152.0,-0.292337169254651
1153.0,-0.292337169254651
1154.0,-0.292337169254651
1155.0,-0.292337169254651
1156.0,-0.292337169254651
1157.0,-0.292337169254651
1158.0,-0.292337169254651
1159.0,-0.292337169254651
1160.0,-0.292337169254651
1161.0,-0.292337169254651
1162.0,-0.292337169254651
1163.0,-0.292337169254651
1164.0,-0.292337169254651
1165.0,-0.292337169254651
1166.0,-0.292337169254651
1167.0,-0.292337169254651
1168.0,-0.292337169254651
1169.0,-0.292337169254651
1170.0,-0.292337169254651
1171.0,-0.292337169254651
1172.0,-0.292337169254651
1173.0,-0.292337169254651
1174.0,-0.292337169254651
1175.0,-0.292337169254651
1176.0,-0.292337169254651
1177.0,-0.292337169254651
1178.0,-0.292337169254651
1179.0,-0.292337169254651
1180.0,-0.292337169254651
1181.0,-0.292337169254651
1182.0,-0.292337169254651
1183.0,-0.292337169254651
1184.0,-0.292337169254651
1185.0,-0.292337169254651
1186.0,-0.292337169254651
1187.0,-0.292337169254651
1188.0,-0.292337169254651
1189.0,-0.292337169254651
1190.0,-0.292337169254651
1191.0,-0.292337169254651
1192.0,-0.292337169254651
1193.0,-0.292337169254651
1194.0,-0.292337169254651
1195.0,-0.292337169254651
1196.0,-0.292337169254651
1197.0,-0.292337169254651
1198.0,-0.292337169254651
1199.0,-0.292337169254651
