wavelength,EQE
723.0,9.993044932451616
724.0,10.043885447400013
725.0,10.09472596234841
726.0,10.145566477296805
727.0,10.196406992245203
728.0,10.247247507193599
729.0,10.38847396745527
730.0,10.626630952240951
731.0,10.864787937026632
732.0,11.10294492181231
733.0,11.351668673855578
734.0,11.604805854793572
735.0,11.857943035731566
736.0,12.11108021666956
737.0,12.364217397607556
738.0,12.701231973626312
739.0,13.118255061188828
740.0,13.535278148751344
741.0,13.95230123631386
742.0,14.369324323876373
743.0,14.78634741143889
744.0,15.336989577018812
745.0,16.111342471703484
746.0,16.885695366388155
747.0,17.89948710714912
748.0,20.08438337271131
749.0,20.875476042144264
750.0,21.818712556667247
751.0,23.254286553901036
752.0,24.689860551134824
753.0,26.074148241314738
754.0,27.451133026930364
755.0,28.873346028313378
756.0,30.34181075860343
757.0,31.843297618907368
758.0,33.52134049580856
759.0,35.865047273125235
760.0,37.94734326206069
761.0,39.96148572402516
762.0,41.8232492095024
763.0,43.668947688063966
764.0,46.024521685297536
765.0,48.704950454315394
766.0,50.682474659018524
767.0,52.974936623057495
768.0,55.831990564965224
769.0,57.63862956911503
770.0,59.44526857326484
771.0,60.939498962515884
772.0,62.06957207059703
773.0,63.19964517867818
774.0,64.32315831837371
775.0,65.41138198958511
776.0,66.49960566079649
777.0,67.58782933200789
778.0,70.86822846261484
779.0,71.69460006243003
780.0,72.23180614818378
781.0,72.76901223393754
782.0,73.30621831969131
783.0,73.84342440544508
784.0,74.76421739760686
785.0,76.47431421641797
786.0,77.20681767423262
787.0,77.93932113204727
788.0,78.18302790936406
789.0,78.39372120120362
790.0,78.60441449304317
791.0,78.81510778488273
792.0,79.02580107672229
793.0,79.23649436856184
794.0,79.4471876604014
795.0,79.62803877678158
796.0,79.76070030612361
797.0,79.89336183546564
798.0,80.02602336480767
799.0,80.1586848941497
800.0,80.29134642349173
801.0,80.42400795283376
802.0,80.55666948217579
803.0,80.68933101151782
804.0,80.82199254085985
805.0,80.94120564103768
806.0,81.04509568253145
807.0,81.14898572402522
808.0,81.252875765519
809.0,81.35676580701276
810.0,81.46065584850653
811.0,81.5645458900003
812.0,81.66843593149409
813.0,81.77232597298786
814.0,81.87621601448163
815.0,81.9801060559754
816.0,82.0776337184927
817.0,82.1347337645969
818.0,82.1918338107011
819.0,82.2489338568053
820.0,82.30603390290949
821.0,82.36313394901369
822.0,82.4202339951179
823.0,82.4773340412221
824.0,82.53443408732629
825.0,82.59831676988117
826.0,82.66605801895022
827.0,82.73379926801927
828.0,82.80154051708833
829.0,82.86928176615737
830.0,82.93702301522643
831.0,83.00476426429547
832.0,83.07250551336453
833.0,83.14024676243359
834.0,83.20798801150264
835.0,83.2757292605717
836.0,83.34347050964074
837.0,83.38987845041044
838.0,83.39863282352897
839.0,83.4073871966475
840.0,83.41614156976605
841.0,83.42489594288459
842.0,83.43365031600314
843.0,83.44240468912167
844.0,83.45115906224022
845.0,83.45991343535876
846.0,83.46866780847729
847.0,83.47742218159584
848.0,83.48617655471438
849.0,83.49493092783293
850.0,83.50368530095146
851.0,83.51243967407001
852.0,83.52119404718854
853.0,83.53526938686798
854.0,83.56125588105071
855.0,83.58724237523344
856.0,83.61322886941618
857.0,83.63921536359891
858.0,83.66520185778164
859.0,83.69118835196437
860.0,83.7171748461471
